1650	2
1649	5
1647	7
1646	9
1645	11
1644	14
1645	16
1645	18
1645	20
1644	23
1643	25
1643	27
1642	30
1641	32
1641	34
1640	36
1641	39
1642	41
1644	44
1645	47
1645	49
1644	51
1643	53
1641	56
1641	58
1641	60
1641	63
1641	65
1640	67
1640	70
1640	72
1638	74
1637	76
1635	79
1634	81
1632	83
1632	87
1632	89
1632	91
1632	93
1632	96
1631	98
1630	100
1628	103
1627	105
1627	107
1627	110
1626	112
1625	114
1623	117
1621	119
1621	121
1620	124
1618	126
1617	129
1616	132
1618	134
1622	136
1625	139
1625	141
1626	143
1625	146
1626	148
1628	151
1630	153
1631	155
1632	158
1632	160
1633	162
1635	165
1638	167
1640	169
1642	173
1644	175
1646	177
1647	180
1648	182
1651	184
1655	187
1658	189
1661	191
1663	194
1664	196
1665	198
1667	201
1669	203
1673	205
1676	208
1681	210
1684	212
1685	216
1684	218
1682	220
1681	223
1682	225
1683	228
1684	230
1685	232
1686	235
1686	237
1686	239
1687	242
1686	244
1686	246
1686	249
1686	251
1686	253
1685	257
1685	259
1684	261
1683	264
1682	266
1682	268
1682	271
1681	273
1681	275
1680	278
1679	280
1679	282
1678	285
1678	287
1677	289
1675	292
1672	294
1671	297
1669	300
1667	302
1666	305
1667	307
1667	309
1666	312
1665	314
1665	316
1665	319
1666	321
1665	323
1665	326
1663	328
1661	330
1660	333
1660	335
1660	337
1659	340
1659	343
1657	345
1657	348
1657	350
1659	352
1661	355
1662	357
1664	359
1666	362
1666	364
1665	367
1664	369
1662	371
1661	374
1659	376
1658	378
1658	381
1659	384
1659	386
1659	389
1659	391
1658	393
1656	396
1656	398
1654	400
1653	403
1653	405
1652	407
1651	410
1651	412
1651	414
1652	417
1651	419
1649	421
1648	424
1647	427
1647	429
1647	432
1648	434
1648	437
1646	439
1645	441
1643	444
1642	446
1641	448
1641	451
1641	453
1640	455
1639	458
1638	460
1636	462
1635	465
1635	467
1638	470
1640	473
1640	475
1638	477
1635	480
1633	482
1632	484
1631	487
1630	489
1628	491
1627	494
1630	496
1633	498
1634	501
1633	503
1630	505
1626	508
1623	510
1621	514
1619	516
1617	518
1616	521
1616	523
1615	525
1615	528
1614	530
1612	532
1611	535
1609	537
1608	539
1606	542
1604	544
1602	546
1600	549
1598	551
1597	553
1596	557
1598	559
1601	561
1604	564
1604	566
1600	568
1594	571
1589	573
1584	575
1581	578
1580	580
1580	583
1579	585
1577	587
1575	590
1574	592
1573	594
1574	598
1574	600
1574	602
1573	605
1572	607
1573	609
1574	612
1575	614
1576	616
1580	619
1586	621
1589	623
1588	626
1586	628
1582	630
1579	633
1578	635
1578	637
1577	641
1577	643
1577	645
1579	648
1580	650
1582	652
1583	655
1583	657
1583	660
1583	662
1583	664
1584	667
1584	669
1585	671
1584	674
1583	676
1582	678
1584	681
1586	684
1588	686
1589	689
1589	691
1587	693
1586	696
1585	698
1585	700
1585	703
1587	705
1594	707
1604	710
1610	712
1609	714
1605	717
1600	719
1595	721
1589	724
1585	727
1583	730
1580	732
1578	734
1577	737
1576	739
1575	741
1574	744
1573	746
1572	748
1571	751
1569	753
1567	755
1566	758
1566	760
1566	762
1566	765
1565	768
1564	770
1564	773
1563	775
1562	777
1561	780
1559	782
1558	784
1558	787
1559	789
1560	791
1563	794
1566	796
1566	799
1564	801
1561	803
1560	806
1560	808
1561	811
1562	814
1563	816
1564	818
1565	821
1566	823
1567	825
1568	828
1568	830
1569	832
1572	835
1575	837
1577	839
1578	842
1577	844
1577	846
1576	849
1576	851
1577	854
1579	857
1581	859
1583	861
1585	864
1586	866
1585	868
1586	871
1587	873
1590	876
1591	878
1592	880
1591	883
1592	885
1593	887
1596	890
1599	892
1602	894
1603	898
1602	900
1598	902
1595	905
1594	907
1594	909
1594	912
1594	914
1596	916
1596	919
1597	921
1596	923
1594	926
1593	928
1590	930
1587	933
1584	935
1582	937
1581	941
1580	943
1579	946
1578	948
1577	950
1576	953
1574	955
1573	957
1572	960
1571	962
1570	964
1568	967
1567	969
1567	971
1567	974
1567	976
1566	978
1564	982
1560	984
1558	986
1557	989
1557	991
1558	993
1559	996
1559	998
1558	1000
1558	1003
1559	1005
1559	1008
1557	1010
1554	1012
1551	1015
1549	1017
1549	1020
1548	1022
1550	1025
1551	1028
1553	1030
1555	1033
1556	1035
1556	1037
1555	1040
1554	1042
1551	1045
1549	1047
1549	1049
1550	1052
1553	1054
1555	1057
1557	1059
1557	1061
1557	1064
1556	1067
1556	1069
1559	1072
1562	1074
1565	1077
1564	1079
1563	1081
1563	1084
1563	1086
1564	1089
1564	1091
1563	1093
1562	1096
1561	1098
1560	1101
1559	1103
1561	1105
1563	1108
1564	1111
1563	1114
1561	1116
1559	1118
1557	1121
1556	1123
1556	1126
1555	1128
1555	1130
1555	1133
1558	1135
1563	1138
1565	1140
1570	1142
1571	1145
1570	1147
1567	1149
1565	1153
1564	1155
1565	1158
1566	1160
1567	1162
1568	1165
1567	1167
1566	1170
1566	1172
1566	1174
1567	1177
1568	1179
1568	1182
1566	1184
