1605	2
1604	5
1604	7
1604	9
1604	11
1605	14
1605	16
1606	18
1605	20
1604	23
1603	25
1601	27
1601	30
1601	32
1601	34
1601	36
1600	39
1600	41
1600	44
1599	47
1598	49
1597	51
1597	53
1598	56
1598	58
1598	60
1598	63
1598	65
1597	67
1597	70
1598	72
1598	74
1598	76
1598	79
1597	81
1597	83
1597	87
1598	89
1599	91
1599	93
1598	96
1598	98
1597	100
1596	103
1596	105
1596	107
1595	110
1595	112
1595	114
1595	117
1594	119
1594	121
1593	124
1593	126
1593	129
1593	132
1593	134
1593	136
1592	139
1592	141
1592	144
1592	146
1591	148
1591	151
1592	153
1592	155
1593	158
1593	160
1593	162
1593	165
1593	167
1593	169
1593	173
1593	175
1595	177
1596	180
1596	182
1596	184
1595	187
1594	189
1593	191
1592	194
1591	196
1590	198
1589	201
1589	203
1589	205
1589	208
1589	210
1589	214
1590	216
1590	218
1591	221
1592	223
1592	225
1592	228
1592	230
1591	232
1590	235
1589	237
1588	239
1588	242
1588	244
1587	246
1587	249
1587	251
1588	253
1588	257
1588	259
1587	261
1587	264
1587	266
1587	268
1587	271
1587	273
1586	275
1585	278
1585	280
1586	283
1586	285
1587	287
1587	290
1588	292
1588	294
1588	297
1587	300
1588	302
1588	305
1588	307
1589	309
1589	312
1589	314
1589	316
1588	319
1588	321
1588	323
1588	326
1588	328
1588	330
1588	333
1587	335
1585	337
1585	340
1583	343
1583	345
1583	348
1583	350
1583	353
1583	355
1584	357
1584	360
1583	362
1582	364
1581	367
1581	369
1580	371
1581	374
1581	376
1580	378
1580	381
1580	384
1581	386
1581	389
1581	391
1581	393
1582	396
1582	398
1583	400
1583	403
1583	405
1584	407
1584	410
1585	412
1585	414
1585	417
1585	419
1584	422
1585	424
1585	427
1586	430
1586	432
1585	434
1583	437
1582	439
1583	441
1583	444
1583	446
1583	448
1584	451
1583	453
1583	455
1583	458
1583	460
1583	462
1585	465
1586	467
1586	470
1585	473
1584	475
1584	477
1583	480
1582	482
1582	484
1582	487
1582	489
1582	492
1580	494
1580	496
1580	499
1581	501
1583	503
1584	506
1585	508
1584	510
1582	514
1580	516
1578	518
1577	521
1578	523
1580	525
1581	528
1582	530
1583	532
1581	535
1578	537
1575	539
1573	542
1572	544
1571	546
1569	549
1568	551
1567	553
1568	557
1569	559
1569	562
1570	564
1571	566
1570	569
1571	571
1571	573
1571	576
1573	578
1575	580
1576	583
1577	585
1576	587
1574	590
1571	592
1570	594
1569	598
1568	600
1567	602
1567	605
1567	607
1567	609
1567	612
1567	614
1568	616
1569	619
1570	621
1569	623
1569	626
1569	628
1571	631
1573	633
1573	635
1572	638
1571	641
1571	643
1571	646
1572	648
1572	650
1573	653
1574	655
1575	657
1580	660
1584	662
1586	664
1586	667
1584	669
1580	671
1578	674
1578	676
1578	678
1580	681
1582	684
1583	686
1586	689
1586	691
1587	693
1586	696
1585	698
1585	700
1586	703
1587	705
1588	708
1589	710
1590	712
1590	715
1591	717
1591	719
1593	722
1594	724
1595	727
1596	730
1596	732
1596	734
1596	737
1597	739
1597	741
1597	744
1597	746
1597	748
1597	751
1597	753
1595	755
1594	758
1592	760
1593	762
1594	765
1593	768
1591	770
1588	773
1583	775
1580	778
1578	780
1577	782
1576	785
1576	787
1575	789
1575	792
1576	794
1577	796
1578	799
1577	801
1575	803
1573	806
1571	808
1570	811
1570	814
1571	816
1573	818
1580	821
1587	823
1590	825
1588	828
1584	830
1577	832
1573	835
1570	837
1569	839
1569	842
1570	844
1573	847
1575	849
1574	851
1570	855
1564	857
1562	859
1562	862
1563	864
1563	866
1564	869
1566	871
1567	873
1569	876
1570	878
1569	880
1566	883
1563	885
1562	887
1561	890
1561	892
1562	894
1574	898
1587	900
1593	902
1593	905
1585	907
1573	909
1566	912
1564	914
1563	916
