1597	2
1597	5
1597	7
1597	9
1599	11
1601	14
1603	16
1602	18
1600	20
1598	23
1597	25
1596	27
1596	30
1597	32
1600	34
1602	36
1604	39
1603	41
1601	44
1598	47
1595	49
1594	51
1593	53
1593	56
1592	58
1594	60
1597	63
1598	65
1598	67
1594	70
1591	72
1591	74
1590	76
1590	79
1589	81
1590	83
1590	87
1592	89
1594	91
1596	93
1598	96
1596	98
1594	100
1593	103
1591	105
1591	107
1590	110
1590	112
1589	114
1589	117
1589	119
1589	121
1588	124
1588	126
1589	129
1590	132
1592	134
1592	136
1592	139
1591	141
1591	144
1591	146
1591	148
1591	151
1590	153
1589	155
1590	158
1591	160
1590	162
1590	165
1590	167
1592	169
1593	173
1592	175
1591	177
1590	180
1589	182
1589	184
1589	187
1589	189
1588	191
1586	194
1584	196
1582	198
1581	201
1580	203
1580	205
1581	208
1581	210
1581	212
1583	216
1584	218
1585	221
1585	223
1584	225
1582	228
1580	230
1579	232
1580	235
1581	237
1582	239
1582	242
1581	244
1580	246
1579	249
1578	251
1577	253
1576	257
1575	259
1574	261
1574	264
1575	266
1575	268
1574	271
1573	273
1571	275
1570	278
1569	280
1569	282
1570	285
1571	287
1572	290
1573	292
1575	294
1577	297
1577	300
1577	302
1574	305
1571	307
1569	309
1567	312
1565	314
1565	316
1565	319
1564	321
1563	323
1562	326
1562	328
1563	330
1564	333
1564	335
1564	337
1562	340
1559	343
1560	345
1564	348
1566	350
1566	352
1562	355
1558	357
1556	360
1555	362
1555	364
1556	367
1557	369
1558	371
1557	374
1556	376
1553	378
1553	381
1553	384
1553	386
1554	389
1554	391
1554	393
1554	396
1554	398
1555	400
1554	403
1553	405
1552	407
1553	410
1556	412
1559	414
1560	417
1561	419
1561	421
1562	424
1562	427
1562	430
1561	432
1558	434
1557	437
1555	439
1555	441
1555	444
1556	446
1556	448
1556	451
1555	453
1554	455
1553	458
1553	460
1551	462
1551	465
1552	467
1553	470
1553	473
1553	475
1553	477
1553	480
1553	482
1554	484
1555	487
1555	489
1555	491
1554	494
1554	496
1554	499
1555	501
1555	503
1555	506
1554	508
1554	510
1553	514
1552	516
1552	518
1552	521
1552	523
1551	525
1551	528
1551	530
1551	532
1552	535
1554	537
1556	539
1557	542
1557	544
1556	546
1554	549
1554	551
1553	553
1552	557
1552	559
1552	561
1551	564
1551	566
1550	568
1551	571
1551	573
1551	576
1553	578
1554	580
1555	583
1556	585
1555	587
1554	590
1553	592
1552	594
1552	598
1552	600
1553	602
1553	605
1552	607
1552	609
1551	612
1550	614
1551	616
1551	619
1552	621
1552	623
1552	626
1552	628
1552	630
1552	633
1552	635
1550	637
1549	641
1548	643
1548	646
1547	648
1548	650
1548	653
1549	655
1552	657
1555	660
1557	662
1556	664
1554	667
1553	669
1552	671
1551	674
1550	676
1547	678
1546	681
1545	684
1545	686
1545	689
1545	691
1544	693
1541	696
1539	698
1539	700
1540	703
1541	705
1541	707
1542	710
1542	712
1542	715
1542	717
1543	719
1545	722
1549	724
1551	727
1553	730
1550	732
1548	734
1545	737
1543	739
1542	741
1541	744
1541	746
1542	748
1541	751
1539	753
1536	755
1535	758
1536	760
1537	762
1539	765
1540	768
1540	770
1541	773
1542	775
1543	777
1544	780
1545	782
1544	785
1542	787
1541	789
1540	792
1540	794
1541	796
1543	799
1545	801
1546	803
1545	806
1542	808
