1601	2
1601	5
1601	7
1602	9
1602	11
1604	14
1604	16
1604	18
1604	20
1603	23
1603	25
1603	27
1603	30
1603	32
1604	34
1604	36
1604	39
1604	41
1604	44
1603	47
1603	49
1602	51
1602	53
1603	56
1603	58
1603	60
1603	63
1602	65
1602	67
1601	70
1602	72
1601	74
1601	76
1600	79
1600	81
1599	83
1599	87
1598	89
1599	91
1599	93
1600	96
1599	98
1598	100
1597	103
1597	105
1597	107
1596	110
1595	112
1595	114
1594	117
1594	119
1595	121
1596	124
1596	126
1597	129
1598	132
1597	134
1596	136
1594	139
1593	141
1592	143
1592	146
1592	148
1592	151
1591	153
1591	155
1590	158
1590	160
1589	162
1588	165
1587	167
1586	169
1585	173
1586	175
1586	177
1586	180
1587	182
1587	184
1585	187
1585	189
1584	191
1584	194
1584	196
1584	198
1584	201
1584	203
1584	205
1584	208
1585	210
1586	212
1586	216
1585	218
1584	221
1583	223
1582	225
1582	228
1582	230
1581	232
1581	235
1580	237
1580	239
1580	242
1579	244
1578	246
1578	249
1578	251
1578	253
1578	257
1578	259
1578	261
1579	264
1579	266
1578	268
1578	271
1577	273
1576	275
1576	278
1575	280
1575	282
1574	285
1574	287
1574	290
1575	292
1575	294
1574	297
1573	300
1573	302
1572	305
1573	307
1574	309
1576	312
1577	314
1576	316
1575	319
1574	321
1573	323
1573	326
1572	328
1572	330
1572	333
1572	335
1572	337
1573	340
1573	343
1573	345
1574	348
1573	350
1572	352
1572	355
1572	357
1572	360
1572	362
1573	364
1573	367
1573	369
1572	371
1572	374
1571	376
1572	378
1572	381
1572	384
1572	386
1572	389
1573	391
1573	393
1574	396
1574	398
1574	400
1574	403
1573	405
1573	407
1573	410
1572	412
1571	414
1569	417
1568	419
1568	421
1568	424
1568	427
1567	430
1567	432
1567	434
1567	437
1568	439
1568	441
1568	444
1567	446
1566	448
1566	451
1567	453
1570	455
1573	458
1574	460
1570	462
1566	465
1563	467
1562	470
1562	473
1564	475
1566	477
1568	480
1568	482
1567	484
1566	487
1565	489
1566	491
1571	494
1575	496
1575	499
1573	501
1569	503
1565	506
1566	508
1572	510
1579	514
1585	516
1585	518
1581	521
1575	523
1571	525
1568	528
1565	530
1563	532
1561	535
1558	537
1556	539
1556	542
1556	544
1556	546
1558	549
1560	551
1562	553
1564	557
1566	559
1568	561
1569	564
1567	566
1564	569
1562	571
1559	573
1556	576
1554	578
1552	580
1552	583
1552	585
1552	587
1553	590
1555	592
1556	594
1555	598
1554	600
1552	602
1552	605
1553	607
1554	609
1558	612
1563	614
1570	616
1574	619
1577	621
1577	623
1575	626
1573	628
1570	630
1568	633
1567	635
1570	638
1574	641
1575	643
1575	646
1572	648
1565	650
1559	653
1552	655
1549	657
1547	660
1548	662
1550	664
1551	667
1551	669
1551	671
1552	674
1551	676
1548	678
1545	681
1542	684
1540	686
1538	689
1539	691
1546	693
1554	696
1557	698
1556	700
1551	703
1546	705
1542	708
1540	710
1538	712
1536	715
1533	717
1529	719
1527	722
1526	724
1527	727
1527	730
1526	732
1524	734
1520	737
1518	739
1519	741
1521	744
1523	746
1527	748
1531	751
1533	753
1534	755
1532	758
1530	760
1530	762
1528	765
1525	768
1522	770
1522	773
1521	775
1520	778
1518	780
1516	782
1516	785
1516	787
1515	789
1515	792
1514	794
1513	796
1512	799
1507	801
1502	803
1500	806
1501	808
1502	811
1504	814
1506	816
1510	818
1512	821
1515	823
1516	825
1516	828
1515	830
1511	832
1506	835
1504	837
1505	839
1513	842
1522	844
1531	847
1538	849
1538	851
1534	855
1528	857
1524	859
1523	862
1525	864
1530	866
1533	869
1534	871
1534	873
1534	876
1532	878
1531	880
1531	883
1530	885
1531	887
1531	890
1532	892
1536	894
1545	898
1557	900
1562	902
1561	905
1557	907
1552	909
1548	912
1547	914
1548	917
1550	919
1555	921
1561	924
1565	926
1569	928
1573	931
1574	933
1574	935
1578	939
1583	941
1588	943
1592	946
1595	948
1595	950
1590	953
1589	955
1585	957
1580	960
1576	962
1570	964
1566	967
1563	969
1559	971
1557	974
1553	976
1550	978
1548	982
1547	984
1548	987
1549	989
1551	991
1555	994
1562	996
1572	998
1577	1001
1577	1003
1574	1005
1568	1008
1565	1010
1564	1013
1561	1015
1560	1017
1562	1020
1564	1022
1563	1026
1559	1028
1565	1030
1572	1033
1574	1035
1572	1037
1569	1040
1566	1042
1559	1045
1554	1047
1549	1049
1548	1052
1547	1054
1543	1057
1541	1059
1538	1061
1534	1064
1531	1067
1528	1070
1526	1072
1525	1074
1527	1077
1526	1079
1522	1082
1515	1084
1513	1086
1517	1089
1521	1091
1524	1094
1534	1096
1539	1098
1539	1101
1535	1103
1523	1106
1510	1108
1519	1111
1536	1114
1543	1116
1543	1118
1540	1121
1541	1123
1548	1126
1546	1128
1538	1130
1526	1133
1518	1135
1508	1138
1495	1140
