1593	2
1594	5
1595	7
1595	9
1595	11
1594	14
1594	16
1593	18
1593	20
1593	23
1595	25
1596	27
1597	30
1597	32
1596	34
1595	36
1595	39
1596	41
1596	44
1596	47
1596	49
1596	51
1595	53
1594	56
1592	58
1590	60
1590	63
1589	65
1589	67
1588	70
1588	72
1588	74
1587	76
1587	79
1587	81
1588	83
1590	87
1591	89
1592	91
1591	93
1590	96
1589	98
1589	100
1590	103
1590	105
1591	107
1592	110
1592	112
1592	114
1591	117
1588	119
1586	121
1586	124
1586	126
1586	129
1586	132
1586	134
1586	136
1586	139
1586	141
1586	144
1585	146
1585	148
1584	151
1583	153
1583	155
1581	158
1581	160
1580	162
1579	165
1580	167
1580	169
1580	173
1580	175
1580	177
1580	180
1580	182
1579	184
1577	187
1577	189
1577	191
1578	194
1580	196
1582	198
1583	201
1583	203
1582	205
1582	208
1581	210
1579	214
1577	216
1576	218
1576	221
1574	223
1574	225
1573	228
1573	230
1573	232
1573	235
1571	237
1570	239
1568	242
1567	244
1568	246
1570	249
1571	251
1572	253
1573	257
1573	259
1573	261
1572	264
1572	266
1572	268
1572	271
1573	273
1573	275
1572	278
1570	280
1569	283
1568	285
1567	287
1567	290
1566	292
1566	294
1566	297
1565	300
1565	302
1565	305
1566	307
1566	309
1568	312
1570	314
1570	316
1569	319
1568	321
1566	323
1564	326
1562	328
1560	330
1561	333
1561	335
1560	337
1560	340
1561	343
1562	345
1563	348
1564	350
1561	353
1558	355
1557	357
1558	360
1559	362
1561	364
1563	367
1563	369
1561	371
1559	374
1558	376
1559	378
1560	381
1560	384
1560	386
1560	389
1560	391
1560	393
1560	396
1560	398
1559	400
1558	403
1558	405
1559	407
1560	410
1561	412
1561	414
1561	417
1562	419
1563	421
1563	424
1564	427
1565	430
1565	432
1564	434
1563	437
1561	439
1560	441
1559	444
1558	446
1558	448
1557	451
1557	453
1557	455
1556	458
1556	460
1556	462
1557	465
1557	467
1558	470
1558	473
1559	475
1561	477
1562	480
1563	482
1560	484
1557	487
1556	489
1556	491
1557	494
1560	496
1563	499
1564	501
1565	503
1563	506
1560	508
1558	510
1556	514
1555	516
1556	518
1557	521
1556	523
1556	525
1556	528
1555	530
1555	532
1555	535
1554	537
1554	539
1554	542
1554	544
1554	546
1554	549
1554	551
1554	553
1554	557
1554	559
1554	561
1555	564
1554	566
1553	569
1551	571
1550	573
1551	576
1553	578
1555	580
1555	583
1553	585
1550	587
1549	590
1550	592
1552	594
1553	598
1554	600
1553	602
1554	605
1554	607
1554	609
1553	612
1553	614
1552	616
1551	619
1551	621
1552	623
1553	626
1555	628
1556	630
1555	633
1552	635
1550	637
1549	641
1550	643
1550	646
1549	648
1549	650
1548	653
1548	655
1548	657
1548	660
1548	662
1548	664
1547	667
1547	669
1550	671
1551	674
1551	676
1550	678
1550	681
1550	684
1550	686
1551	689
1552	691
1553	693
1555	696
1555	698
1552	700
1547	703
1545	705
1542	707
1541	710
1543	712
1545	715
1546	717
1546	719
1545	722
1544	724
1544	727
1544	730
1544	732
1545	734
1545	737
1546	739
1546	741
1546	744
1547	746
1547	748
1547	751
1547	753
1546	755
1546	758
1545	760
1545	762
1545	765
1545	768
1545	770
1544	773
1544	775
1544	777
1545	780
1546	782
1544	785
1541	787
1540	789
1540	792
1541	794
1542	796
1542	799
1543	801
1542	803
1541	806
1538	808
1537	811
1538	814
1538	816
1539	818
1540	821
1539	823
1537	825
1533	828
1532	830
1533	832
1534	835
1534	837
1534	839
1534	842
1534	844
1534	846
1535	849
1534	851
1532	855
1528	857
1526	859
1527	862
1530	864
1532	866
1533	869
1530	871
1526	873
1523	876
1524	878
1527	880
1529	883
1531	885
1532	887
1534	890
1536	892
1534	894
1532	898
1531	900
1532	902
1533	905
1533	907
1533	909
1532	912
1532	914
1532	916
1532	919
1533	921
1532	923
1532	926
1532	928
1531	931
1530	933
1528	935
1526	939
1524	941
1522	943
1523	946
1524	948
1525	950
1526	953
1526	955
1525	957
1523	960
1522	962
1521	964
1524	967
1526	969
1527	971
1527	974
1526	976
1527	978
1524	982
1519	984
1513	986
1514	989
1520	991
1535	993
